Y-tunnus,company_name,address,website,registrationDate,detailsUri,companyForm
3390242-2,Pizza Karkkila Oy,,,2023-10-23,http://avoindata.prh.fi/opendata/tr/v1/3390242-2,OY
3395210-4,Clock Burger Suomi Oy Ab,,,2023-10-17,http://avoindata.prh.fi/opendata/tr/v1/3395210-4,OY
3395371-3,CIAO! PIZZA & BURGER OY,,,2023-10-12,http://avoindata.prh.fi/opendata/tr/v1/3395371-3,OY
3394829-5,Riviera pizza Oy,,,2023-10-10,http://avoindata.prh.fi/opendata/tr/v1/3394829-5,OY
3392315-1,Pizzataikurit Oy,,,2023-09-26,http://avoindata.prh.fi/opendata/tr/v1/3392315-1,OY
3392145-5,Black burger Oy,,,2023-09-25,http://avoindata.prh.fi/opendata/tr/v1/3392145-5,OY
3359819-2,Fast Food -markkinointi Puumalainen Oy,,,2023-07-01,http://avoindata.prh.fi/opendata/tr/v1/3359819-2,OY
3384954-5,Oulun City Kebab Oy,,,2023-09-04,http://avoindata.prh.fi/opendata/tr/v1/3384954-5,OY
3378540-6,Kova Burger Oy,,,2023-07-27,http://avoindata.prh.fi/opendata/tr/v1/3378540-6,OY
3390911-4,Roster pizza's & grill,,,2023-09-21,http://avoindata.prh.fi/opendata/tr/v1/3390911-4,OY
